TextRegion ID,TextLine ID,TextRegion Coords,TextEquiv Text
region_83fee4c4-1417-491c-aecb-44e9f7da3850,line_9632579e-d026-4953-8b19-b48156b1d61a,"5329,1186 5383,1186 5391,1178 5891,1173 6471,1184 6471,1245 6458,1249 6366,1233 6086,1241 6040,1256 5329,1261",Signalement: Longte in em: 270 Bloedgroop:
region_83fee4c4-1417-491c-aecb-44e9f7da3850,f5a49e3c-a1dd-4a57-a476-f7dc09bae89e,"5330,1255 5778,1247 5778,1309 5330,1314",Merkhare tekenen:
region_83fee4c4-1417-491c-aecb-44e9f7da3850,f5b33498-fcb1-4a00-a608-ed7cca7add12,"5949,1254 6044,1254 6087,1243 6247,1235 6392,1235 6415,1255 6488,1246 6488,1308 6319,1310 6279,1315 6262,1327 5949,1330",UEL. Ro. du
region_7acc6edb-088c-4bc6-8159-8d4049123ff3,line_743c488c-15a5-476c-a0c4-0c65359bc4f4,"5332,1422 6328,1427 6340,1418 6388,1418 6396,1426 6683,1430 6808,1430 6820,1423 6831,1433 6848,1433 6848,1494 6812,1497 6675,1494 6576,1501 6557,1493 6436,1497 6420,1490 6392,1509 6360,1517 6283,1508 5749,1508 5721,1496 5332,1505",Genoten onderwijs en behaalde diplomas: L-0. . o. 0. 3 ir.
e1ad11ff-cf88-4b16-a432-ce4ad3fc3b6a,e50d6b49-3982-49cd-b533-c64da6780f10,"5340,1603 5856,1603 5872,1611 5981,1612 5981,1673 5888,1672 5874,1684 5821,1684 5806,1675 5673,1676 5653,1684 5340,1684",GGchuwd de 2- 8- 1946
e1ad11ff-cf88-4b16-a432-ce4ad3fc3b6a,line_96d87dcb-2ca7-41bc-9945-1781161595fe,"5344,1691 5498,1691 5498,1753 5344,1753",met
e1ad11ff-cf88-4b16-a432-ce4ad3fc3b6a,bdd1e5fa-acea-4c6b-a635-5d9e63d5b5e6,"5339,1749 5650,1749 5672,1758 5860,1745 5896,1745 5924,1758 5969,1750 5969,1812 5848,1812 5832,1826 5339,1830",geboren de 24.- 9- 1922
e1ad11ff-cf88-4b16-a432-ce4ad3fc3b6a,e42468ac-a00f-4752-8ccd-4bf831aeed90,"5341,1871 5936,1859 5936,1920 5907,1920 5900,1927 5567,1922 5341,1935",Huwelijk ontbonden door:
e1ad11ff-cf88-4b16-a432-ce4ad3fc3b6a,line_8bcc7515-bf0c-455f-aa64-fe2cd0749efc,"5344,1934 5470,1934 5470,1996 5344,1996",de
region_24e1474e-2683-436e-acef-e97d2fa25dbc,line_26c9a61b-ff41-4a8a-987b-72bcb6aa9b7f,"5349,2291 5633,2295 5641,2303 5706,2304 5706,2366 5349,2373",Hertrouwd de
region_24e1474e-2683-436e-acef-e97d2fa25dbc,bb30d3b8-523f-494f-baef-ad9e52b6fa05,"5353,2380 5495,2380 5495,2442 5353,2446",met
region_24e1474e-2683-436e-acef-e97d2fa25dbc,line_4836068b-7afe-496b-aa9e-2a9bc486a899,"5343,2437 5649,2429 5649,2491 5343,2501",geboren de
region_0b3f395c-1e5b-4b1f-b277-3fe32da2a4cd,b65c4d69-09e9-4e9a-9d96-d8433500ea72,"6201,1616 6263,1609 6558,1608 6578,1617 6611,1611 6611,1672 6387,1674 6379,1682 6355,1682 6343,1681 6327,1665 6201,1666",te:
region_0b3f395c-1e5b-4b1f-b277-3fe32da2a4cd,e25a3b68-7abb-4be8-b67e-59de515b7dd4,"6201,1740 6354,1732 6613,1735 6613,1797 6201,1802",te: uaxavia.
region_6123b38e-7bea-46c3-84b8-6474d86ce207,line_0f91e367-31c5-488e-928b-6613696525cd,"5608,1683 5805,1675 5813,1683 5871,1684 5889,1672 5909,1671 6017,1671 6064,1680 6256,1680 6315,1671 6335,1679 6379,1680 6387,1672 6444,1672 6444,1734 6017,1748 5997,1756 5941,1807 5845,1811 5833,1823 5608,1822",", Crenl"
bc59b350-a256-41c3-b8e9-578d74ea1d11,line_0dfc6793-6437-4787-9016-41c94f5f62c4,"6205,1932 6227,1932 6235,1924 6295,1924 6302,1917 6371,1917 6371,1978 6205,1978",te:
e4de9c99-2958-44bb-bfe9-71c770a364b8,line_8fecbd65-c626-4e53-ae22-119c15f97891,"6215,2293 6374,2289 6374,2351 6215,2357",10:
e4de9c99-2958-44bb-bfe9-71c770a364b8,line_359f7ea3-dd80-4cb5-852a-0a2c34b24090,"6211,2433 6303,2433 6375,2424 6375,2485 6211,2485",te:
region_478bc5c3-15a7-41a8-b266-ba7871ea07c0,line_885af4b4-ca8a-488e-ac54-63c8f4a43fe4,"5350,2610 5380,2618 5560,2619 5804,2611 5804,2672 5500,2670 5492,2678 5350,2678",voornamen vader:
region_478bc5c3-15a7-41a8-b266-ba7871ea07c0,line_4e3bb25b-d5eb-49c1-bfc8-647c228e5038,"5911,2581 6579,2581 6599,2593 6626,2594 6738,2594 6750,2586 6835,2590 6835,2653 6826,2662 6794,2659 6773,2679 6468,2675 6396,2663 6244,2666 6236,2658 6192,2658 6164,2671 5911,2675","van182, Jacob. 1ovar zadan)."
region_478bc5c3-15a7-41a8-b266-ba7871ea07c0,line_990bc23c-19f4-449f-8eed-e066f071c741,"5350,2716 5971,2712 6163,2700 6475,2699 6582,2719 6811,2719 6829,2736 6867,2730 6867,2790 6826,2798 6722,2798 6714,2806 6654,2801 6642,2810 6339,2809 6327,2818 6159,2818 6143,2829 5412,2825 5400,2837 5350,2837","Naam en voornamen moeder: # ###, ven za. 1 over 2. )"
b02d7465-3c7f-4b1d-9fd5-9f928d7b13cc,ba4b3b3f-f45e-4691-a761-91eef2676c9c,"5352,2898 6100,2894 6109,2885 6217,2885 6348,2889 6376,2898 6497,2898 6540,2905 6572,2922 6621,2919 6621,2981 6610,2990 6588,2986 6567,2998 6544,2990 6523,2971 6495,2971 6456,3009 6433,3009 6424,3001 6373,3009 6331,2967 6101,2967 6093,2975 6013,2971 6005,2979 5945,2983 5352,2983",adres naaste familio: g#mto 1 hunnang 23.
b02d7465-3c7f-4b1d-9fd5-9f928d7b13cc,line_8c6a9b68-d4f4-4eb4-b417-0b12b3a2c058,"6216,2971 6257,2964 6338,2964 6345,2971 6365,2964 6518,2968 6545,2991 6573,2995 6617,2959 6769,2968 6769,3030 6716,3030 6692,3044 6589,3043 6569,3035 6216,3060",TLnDOrIe.
d09a0d55-6bbb-4ca7-8868-82a5352dc50b,b2731b96-898f-4f68-b99e-02ab90ef5968,"5353,3182 5899,3178 5899,3240 5353,3238",Mohilisatie-bestemming:
region_51ace668-1df2-4458-96fa-d7b01c5c7bfa,line_600d184f-2cdd-4a0c-997c-2a7c19c5340b,"5357,3385 5578,3385 5578,3447 5357,3447",Adres:
region_51ace668-1df2-4458-96fa-d7b01c5c7bfa,line_7f22c8a2-6846-4d85-9dcb-05088314eb02,"5315,3495 5453,3499 5496,3484 5521,3484 5521,3546 5315,3548",##un vour 6328
region_7db4d8b1-5335-4e54-98d4-d92d2150cf1a,eaebffa0-4252-47e2-82d6-eb960047b735,"6852,570 6910,570 6949,602 7200,598 7200,660 7143,655 7127,667 7095,671 6894,671 6885,662 6852,662",NAAat DlR
region_7db4d8b1-5335-4e54-98d4-d92d2150cf1a,line_35ee6098-5ca3-4a6e-892f-49ffb5edfec8,"6833,664 7066,673 7094,664 7142,669 7186,660 7223,669 7223,731 7218,725 7150,726 7122,749 7062,736 6955,733 6912,772 6833,772",BOnTCENONE
region_5f2715b6-2d27-44ad-9211-2560a3996e78,line_20dd20a5-a1f5-4bae-afa7-5e973372c38f,"6815,861 6873,861 6880,868 6952,861 7032,865 7095,916 7199,919 7199,981 7051,981 7042,974 6972,970 6912,970 6905,977 6882,970 6815,973",n
region_5f2715b6-2d27-44ad-9211-2560a3996e78,line_48eddfba-6369-4b3a-b550-c82d5fbd63bb,"6826,973 6883,969 6908,977 6970,970 7040,982 7074,974 7082,965 7082,1027 6962,1034 6911,1078 6826,1078",ula.
region_35d67a84-c04e-4f20-9100-ad2cdac8abca,line_92b21d11-a6e0-41bd-b7f0-56f0c2cf3414,"7637,183 7740,185 7740,247 7637,250",2
region_555d3701-51f6-4e8c-8e84-6d8a763089fb,e9a42813-3bf4-499e-8af0-f9bd62860ba2,"7400,249 7690,250 7832,237 8069,250 8341,245 8365,249 8381,265 8469,265 8481,277 8546,288 8546,349 8257,359 8240,375 8157,390 7950,381 7914,366 7846,362 7790,362 7746,371 7722,371 7681,355 7667,366 7589,363 7569,346 7534,359 7478,359 7458,371 7400,363","vookwauten: vank6n, Mlok, dan, Barls"
region_6cebcba0-8cdd-4c22-98f6-18bf547348ea,line_036797fa-a7a2-41e1-ae8f-7019986bc392,"7282,434 7379,438 7548,426 7560,437 7584,442 7606,430 7696,434 7719,430 7731,419 8063,422 8074,433 8095,425 8152,428 8149,491 8020,490 7996,479 7616,479 7592,491 7564,491 7556,499 7504,503 7493,514 7428,518 7412,517 7384,494 7364,486 7355,490 7347,482 7335,491 7319,483 7282,486",SAMENSTETLANE VAN HET GEZMNI.
region_6cebcba0-8cdd-4c22-98f6-18bf547348ea,line_0bf4f31b-c4cc-4d0d-aaa1-15213a84bff4,"7286,550 7308,550 7324,539 7548,542 7639,534 7639,595 7286,597",voOR NAMEN
region_6cebcba0-8cdd-4c22-98f6-18bf547348ea,e0350610-1642-4c9c-b67d-362b52ec3e4a,"7939,542 7950,531 7981,551 8039,547 8053,536 8278,535 8278,596 7997,596 7939,617",GEBOORTE
region_6cebcba0-8cdd-4c22-98f6-18bf547348ea,line_10d2314f-04c2-4753-b885-a44d62777dd8,"7342,596 7548,595 7548,657 7342,656",DER
region_6cebcba0-8cdd-4c22-98f6-18bf547348ea,line_43ebf913-a3ee-438e-87bb-2ac1bfe01509,"7707,536 7762,536 7805,574 7822,574 7822,635 7813,642 7793,645 7774,664 7707,661",8
region_6cebcba0-8cdd-4c22-98f6-18bf547348ea,line_8db302ad-13b7-4db7-a8ed-af99fab2d23d,"7969,609 7991,597 8179,593 8210,601 8226,593 8275,593 8275,655 8242,661 8231,672 8197,649 8011,649 7987,661 7969,660",Barvat en
region_6cebcba0-8cdd-4c22-98f6-18bf547348ea,line_901f5ab5-c96b-430e-ba3b-fb7b15164f7a,"7837,532 7889,583 7907,587 7938,615 7963,612 7963,675 7939,699 7917,677 7863,677 7852,669 7837,675",5t
region_6cebcba0-8cdd-4c22-98f6-18bf547348ea,a1ee7465-4507-486e-874a-67adf8b2d33d,"7291,668 7321,668 7337,656 7613,655 7613,717 7291,723",KNNDEREN
region_6cebcba0-8cdd-4c22-98f6-18bf547348ea,line_720c672e-17c5-4cc4-b26d-0b1ecec784f8,"7992,653 8151,649 8170,656 8177,649 8206,649 8215,656 8222,649 8246,649 8258,636 8258,698 8185,701 8177,709 7992,713",PLAATS
region_6cebcba0-8cdd-4c22-98f6-18bf547348ea,ac87d2cc-4cad-4835-a3f1-7e45c94f604c,"7707,659 7785,658 7817,682 7826,679 7826,740 7786,754 7762,743 7737,751 7728,742 7707,742",2
region_192600b8-c1b5-4d32-acc2-08d62d5a8087,c9d80677-052a-4879-b7b8-61e0874a2b26,"8455,525 8500,568 8568,569 8575,576 8619,580 8619,642 8492,649 8469,638 8455,652",CH.
region_4faea7e6-0897-44b7-8e1a-a2bd5e86c0bc,line_4b49b44e-85ce-4a1d-8b62-3947acb6c331,"7814,788 8052,788 8071,807 8087,807 8123,840 8247,835 8285,867 8308,844 8308,906 8251,958 8119,965 8106,974 7972,974 7965,981 7884,981 7860,961 7814,958",2. en 30 b
region_4faea7e6-0897-44b7-8e1a-a2bd5e86c0bc,a88c0d0d-8b17-4589-91f7-98aba5881214,"7685,828 7706,828 7733,849 7747,845 7770,868 7797,856 7797,917 7781,910 7685,914",",,"
region_1fa4ab2d-bbc9-46e5-a547-c27c4e57229a,c68bb8f1-e82e-4984-a2ae-c1b9e0881e04,"7234,794 7269,797 7332,846 7408,837 7447,841 7519,903 7616,903 7616,965 7500,972 7487,961 7475,969 7360,965 7352,973 7234,980",Koemuale.
b54a83cf-027a-4f52-9452-ac22d888ca4b,line_8f317e21-da86-42b8-8f8a-3f540cbd4f92,"7926,994 7980,998 8035,1046 8119,1037 8255,1037 8275,1053 8291,1054 8312,1044 8312,1105 8271,1116 8239,1147 8219,1155 8160,1154 8128,1170 8048,1170 8040,1162 8004,1162 7969,1131 7926,1130",
b54a83cf-027a-4f52-9452-ac22d888ca4b,line_0495d408-9537-4b43-9e4d-71246bbc8896,"7837,958 7846,958 7934,1046 7955,1045 7955,1107 7949,1113 7855,1124 7837,1135",1
d658f891-1ee1-4fdd-937b-e087207217ca,line_7931c6a4-c437-4f67-8667-b4711e935b95,"7243,976 7321,1047 7416,1048 7452,1039 7464,1051 7500,1051 7520,1063 7616,1063 7616,1124 7484,1128 7444,1161 7424,1161 7408,1172 7372,1171 7365,1164 7340,1172 7289,1172 7243,1205",Sahaatara.
region_191591c0-089d-493b-8f53-0fc27a807c47,line_937396be-e5c1-4d2d-bee1-f9838bdecc9d,"7689,1045 7810,1045 7810,1107 7797,1118 7734,1118 7715,1134 7689,1138",1
region_790862e3-3e1a-4333-bf16-d5b4c36839a0,line_4d9a421c-84b2-4b3d-98b9-08727a3beba6,"7930,1127 7969,1132 8063,1219 8186,1219 8231,1211 8257,1223 8281,1223 8306,1208 8306,1269 8285,1284 8265,1276 8256,1283 8242,1269 8194,1260 8169,1283 8150,1283 8137,1295 8095,1279 8063,1279 8048,1264 8035,1264 7984,1272 7956,1295 7930,1295",10 -9 - 1950
region_790862e3-3e1a-4333-bf16-d5b4c36839a0,line_6ca819a8-ad9a-47a3-b05f-cb2b29f61a4c,"7843,1132 7850,1128 7927,1203 7941,1199 7955,1206 7955,1268 7927,1268 7898,1285 7880,1282 7856,1304 7843,1297",w.
region_790862e3-3e1a-4333-bf16-d5b4c36839a0,f6ae2730-ae3c-48a1-89c5-9e7e6416db0c,"7932,1297 7961,1293 7997,1268 8010,1273 8046,1264 8054,1272 8093,1276 8106,1289 8143,1289 8175,1280 8198,1260 8214,1268 8242,1268 8262,1281 8290,1254 8315,1254 8315,1316 8299,1305 8254,1309 8226,1325 8178,1333 8108,1332 8098,1341 8018,1321 7932,1344",a 16. 66 Fianchi
c2b87156-cc28-4892-b4eb-e2c5b2ac301e,line_1566636a-ccf4-4706-aceb-c88c712af319,"7246,1136 7312,1192 7344,1192 7376,1223 7469,1226 7469,1287 7452,1287 7420,1309 7404,1296 7280,1304 7246,1277","Erie,,"
c2b87156-cc28-4892-b4eb-e2c5b2ac301e,e74f68d0-9195-49f5-bb98-97ca70362cd4,"7236,1321 7266,1301 7414,1297 7426,1305 7466,1271 7511,1267 7511,1329 7338,1332 7318,1351 7302,1355 7255,1401 7236,1401",Manchi
region_5c1cef60-fa04-4b77-b6af-04ed723f4faa,line_6e240e9d-2d68-422c-82ab-244cd03511d6,"7686,1230 7736,1230 7760,1220 7837,1220 7837,1281 7825,1275 7803,1283 7765,1275 7686,1276",m.
region_0670df72-8310-45dc-a5c5-279a193720f8,line_23d449b7-ee51-4410-9ef6-b480d24567d8,"7232,2434 7358,2426 7853,2426 7913,2418 8256,2422 8264,2414 8281,2414 8281,2476 8146,2474 7957,2483 7949,2491 7232,2495",BLSLONDERE MMLNTAHE BERWAAMHEDEN:
region_84ae0d6f-1edd-43b7-86d1-363a26db3bce,c93f541f-1e06-4701-9e44-b9e5a63c0b9f,"6840,2525 6925,2524 6957,2551 6968,2551 7000,2583 7088,2584 7088,2646 6964,2657 6933,2688 6840,2688",Suaetie:
region_84ae0d6f-1edd-43b7-86d1-363a26db3bce,line_148cdf7d-e3d7-417f-8f19-d38a7305b39f,"6845,2686 7222,2669 7237,2681 7621,2692 7621,2753 7492,2753 7476,2764 7214,2760 7110,2771 6963,2771 6935,2791 6845,2790",Becedigd v. W. 6. gehelmhondling a.a.
region_84ae0d6f-1edd-43b7-86d1-363a26db3bce,line_2ca5eb7b-6c68-4951-ad0c-ba1ea2887ce8,"6903,2790 6937,2791 6961,2771 7105,2763 7480,2763 7492,2751 7592,2747 7624,2719 7912,2723 8016,2732 8108,2723 8591,2727 8619,2754 8636,2753 8636,2815 8603,2816 8592,2827 8567,2831 8319,2827 8267,2839 8128,2839 7836,2830 7584,2838 7576,2830 7527,2831 7506,2816 7224,2831 7180,2824 7173,2831 7136,2835 7085,2827 7005,2835 6996,2842 6989,2835 6975,2839 6945,2835 6937,2827 6903,2827",Staat over van myt het 62 ) twt kantoor 42#ennen Stantook
region_84ae0d6f-1edd-43b7-86d1-363a26db3bce,line_7a5917c5-e982-40a0-83dc-934d286061d2,"6902,2828 6936,2828 6943,2835 6997,2843 7007,2835 7092,2828 7138,2835 7171,2832 7179,2824 7212,2824 7224,2832 7357,2827 7399,2816 7457,2824 7509,2816 7529,2831 7536,2824 7584,2824 7613,2811 7613,2873 7508,2880 7491,2871 7232,2888 7092,2880 7072,2892 7016,2892 6936,2968 6902,2963",b###teneer.-
region_087ac2fe-f511-406e-9b2b-f02a6423d8f4,line_8d72f4f5-0a38-40a8-80ca-3240aeb63221,"8103,3014 8259,3009 8288,3037 8306,3037 8354,3085 8396,3075 8396,3136 8335,3136 8248,3209 8224,3198 8121,3198 8103,3189",Harhof.
region_087ac2fe-f511-406e-9b2b-f02a6423d8f4,line_9fee70fb-7c67-4b65-978b-83764e96310d,"7984,3038 8073,3082 8126,3086 8139,3098 8150,3094 8150,3154 8085,3154 8050,3176 7984,3187",St
region_12842c9e-eafb-496a-a8fc-cdcfce8ddaa1,line_0029eeff-d9ea-4390-99a7-5fce456103ff,"8127,3261 8169,3261 8183,3273 8214,3264 8210,3329 8191,3322 8127,3326",10
region_803243fe-ee86-4360-9411-bfbb3a9aaac1,line_6c4f51d5-cc77-47ff-b8fd-1f1aa3396a0b,"7814,3261 8050,3261 8082,3293 8096,3294 8115,3283 8157,3325 8192,3322 8216,3333 8257,3325 8313,3278 8346,3278 8346,3340 8269,3338 8222,3374 8206,3374 8198,3382 8130,3382 8122,3390 7814,3385",125402.
region_7bb40185-72df-4fdf-8a79-9214bbe63b08,line_26d9a704-d988-47bc-a0b4-d1afa9487c90,"8264,570 8459,570 8487,591 8487,653 8470,647 8450,658 8322,646 8264,663",overn.
region_7bb40185-72df-4fdf-8a79-9214bbe63b08,line_35d8e89d-2620-4a8c-88a5-d10148a25f09,"8263,665 8279,665 8305,646 8448,657 8471,645 8572,649 8629,602 8644,601 8659,616 8659,679 8639,681 8615,702 8594,702 8566,730 8507,730 8458,769 8404,761 8313,761 8293,741 8263,746",KEON ADD
c3370463-9e10-4932-8088-bde3a85da21c,da137fed-bba0-4207-abf6-cdd35ea86d45,"7484,2872 7494,2872 7522,2897 7654,2897 7662,2889 7765,2889 7773,2881 7801,2877 8103,2873 8116,2860 8511,2860 8519,2868 8595,2868 8611,2884 8627,2884 8648,2905 8656,2900 8676,2913 8676,2976 8535,2985 8527,2993 8041,2993 8005,2992 7993,2980 7941,2976 7769,2976 7670,2981 7662,2989 7585,2984 7550,3009 7484,3008",mot koakd kantoar 4lpennan Stambook.
region_2b0e8923-a64a-4c7c-92ee-cf1029a322bd,line_6a71da04-7998-4ad6-89e2-cf6dd0840138,"8657,2435 8703,2426 8806,2427 8818,2418 8910,2419 8930,2411 9018,2415 9170,2406 9170,2468 9113,2463 9093,2478 8657,2478",voorlopig vrijgesteld:
region_0627567a-3f8e-4c4f-9b53-cdb8012c69ce,line_8b2d2155-f77f-416e-aaa9-05ad7be2042d,"8666,2603 8805,2606 8805,2668 8732,2666 8666,2675",Nr.
region_0627567a-3f8e-4c4f-9b53-cdb8012c69ce,line_8b09733c-c4ae-4772-9e90-2889c5d9f980,"8668,2659 8758,2668 8810,2635 8938,2635 8994,2639 9006,2651 9154,2651 9227,2667 9227,2729 8746,2732 8738,2740 8668,2740",Vrijstolling ingetrokken:
region_0627567a-3f8e-4c4f-9b53-cdb8012c69ce,line_5d7237f2-ca27-421c-bf42-bf941fb01c20,"8662,2784 8912,2788 8996,2779 9392,2790 9389,2853 9127,2857 8852,2849 8662,2856",Plaats en datum te inschrijving:
region_0627567a-3f8e-4c4f-9b53-cdb8012c69ce,e441d90c-2ea7-4b06-883f-f2c75577014d,"8650,2868 8668,2877 8709,2876 8724,2891 8864,2891 8888,2903 9127,2903 9159,2911 9352,2914 9352,2976 8744,2983 8660,3055 8650,3046",volgende inschrijvingskringen:
e419378d-2cc5-481b-943c-67e55bb961db,d6029422-c31b-4099-858b-996d612e4bd2,"8664,3145 8898,3149 8910,3161 8926,3162 9050,3157 9084,3161 9125,3186 9205,3186 9213,3178 9242,3174 9242,3236 8664,3231",Naam van de werkgover:
region_01959039-84f4-4ebc-967f-6604016e354d,line_1e1eafc1-73dd-4e8e-9be6-bbe87cf41cec,"8673,3435 8802,3435 8853,3439 8861,3447 8921,3448 9005,3437 9005,3500 8673,3504",Burgerberoop:
f7031592-99dd-4576-9206-27dd6082bc31,line_9949ff51-8abb-4d78-9bd9-43d6e2ebf6fc,"8996,798 9022,786 9057,785 9084,800 9105,784 9118,793 9166,793 9182,805 9234,810 9246,798 9274,798 9313,785 9353,790 9368,782 9385,797 9420,806 9444,798 9469,802 9510,778 9517,785 9553,785 9585,802 9598,799 9598,860 9577,850 9547,858 9504,887 9471,866 9402,855 9385,855 9373,866 9348,862 9341,869 9334,862 9285,866 9276,858 9203,858 9174,859 9153,870 9139,859 9090,866 9082,859 9022,862 8996,854",Sergeant. M. L.
f7031592-99dd-4576-9206-27dd6082bc31,line_8d0bf0f7-860a-471a-a73a-585a22509256,"8868,838 8979,842 9009,862 9081,858 9093,866 9101,858 9141,858 9177,886 9197,885 9225,862 9335,861 9342,868 9348,862 9366,873 9389,854 9449,859 9457,867 9482,854 9524,879 9547,858 9572,854 9606,830 9646,846 9672,842 9693,855 9693,919 9683,926 9672,915 9657,918 9648,926 9633,923 9621,934 9566,930 9537,911 9507,911 9482,930 9459,930 9451,922 9439,929 9431,922 9381,926 9371,918 9347,928 9333,922 9308,945 9283,945 9274,936 9265,945 9247,946 9203,930 9147,982 9134,981 9081,945 9049,941 8958,945 8931,957 8902,949 8868,954",M. Ind. geong over M. L.
f7031592-99dd-4576-9206-27dd6082bc31,line_0f0bb6e6-b57b-46cb-8003-d08b4d410fe6,"9179,946 9202,929 9229,926 9237,918 9262,918 9271,926 9282,918 9303,918 9347,929 9361,918 9389,922 9413,910 9433,917 9451,913 9471,929 9508,910 9537,910 9580,936 9630,937 9694,890 9726,898 9750,915 9750,977 9721,977 9685,990 9661,978 9625,978 9609,970 9582,978 9552,970 9544,978 9510,982 9496,994 9469,970 9455,967 9389,975 9378,985 9353,978 9336,986 9312,975 9281,994 9256,978 9201,982 9179,974",1per Kaneki
f7031592-99dd-4576-9206-27dd6082bc31,c04ec92c-2ae8-491f-9efd-5d49f8342074,"8805,950 9050,942 9105,957 9138,982 9159,973 9199,982 9251,981 9263,973 9280,990 9304,978 9324,989 9354,977 9374,977 9392,989 9427,982 9444,966 9481,993 9535,982 9554,969 9575,981 9608,969 9659,976 9683,990 9715,981 9763,981 9794,997 9842,973 9848,977 9848,1040 9817,1046 9715,1049 9707,1042 9699,1049 9675,1046 9643,1054 9610,1041 9591,1050 9582,1041 9538,1046 9519,1034 9491,1038 9477,1031 9468,1038 9447,1034 9424,1053 9370,1049 9310,1066 9289,1057 9259,1057 9247,1045 9211,1057 9185,1049 9083,1116 9067,1116 9054,1103 9027,1116 9016,1108 8995,1116 8960,1097 8928,1116 8899,1107 8863,1104 8850,1112 8805,1104",25. 9. 1950 in Nederland aungekomen
f7031592-99dd-4576-9206-27dd6082bc31,line_095ca993-ed90-42da-9128-806fca176472,"9419,1060 9444,1036 9487,1036 9508,1024 9508,1086 9497,1080 9486,1091 9454,1081 9419,1093",1
region_88fe5c78-a37d-4f04-8f38-0db22f9a2272,line_7bf5492b-672a-4109-83c4-d0afd9e10e36,"9604,210 9866,214 9878,223 9931,223 9931,285 9604,291",25806
region_1e4eb6fe-e528-4233-9fac-b8938996172a,line_78211692-9410-450a-bccb-17155b346f2e,"8678,423 8724,431 8748,408 8831,408 8847,423 8884,427 8905,424 8921,408 8989,408 9006,423 9032,416 9047,428 9055,420 9077,423 9090,412 9104,424 9127,412 9152,420 9176,412 9203,417 9228,404 9244,404 9256,416 9292,416 9304,404 9330,400 9497,403 9513,416 9536,408 9558,416 9605,415 9625,405 9656,412 9670,403 9705,415 9716,404 9807,403 9823,412 9863,403 9881,411 9900,400 9985,394 9985,455 9960,446 9912,454 9904,462 9696,469 9665,461 9624,481 9564,481 9556,489 9520,489 9500,497 9428,489 9408,504 9374,484 9248,484 9235,472 9204,468 9160,481 9124,481 9104,493 9064,485 8984,505 8964,496 8904,500 8828,488 8804,501 8684,501 8678,507",TORGERRNOK ONDERSENEIDINGEN EN DERGELISRE:
f622071a-4b82-4dab-8fc3-1f75aff6c08e,line_8d4e7582-4914-45bd-a039-8f9768e321df,"8612,602 8625,605 8698,545 8798,549 8806,557 8862,558 8885,549 8935,589 8983,586 8994,577 9010,593 9030,591 9043,578 9070,590 9146,577 9180,597 9213,589 9286,594 9350,585 9365,594 9401,594 9424,578 9453,586 9525,582 9553,573 9573,573 9589,589 9681,590 9697,574 9729,573 9737,581 9773,581 9789,594 9829,585 10038,592 10038,653 9897,656 9871,644 9681,648 9668,656 9645,648 9557,648 9449,652 9432,666 9421,659 9411,667 9396,652 9329,652 9320,659 9129,656 9122,662 9098,656 9075,663 9032,660 8973,695 8886,703 8870,719 8786,710 8770,719 8674,719 8633,690 8612,703",30- 40 - 2948 bnmaantzyd tot not dragen van tet
f622071a-4b82-4dab-8fc3-1f75aff6c08e,line_837a2660-9dda-48b0-a100-f1af55602646,"8950,661 9001,650 9024,650 9031,657 9049,650 9080,657 9096,650 9112,657 9202,650 9216,657 9228,650 9248,666 9267,653 9366,646 9615,645 9670,654 9725,642 9934,646 9941,638 9941,701 9920,710 9840,710 9816,718 9680,717 9666,710 9609,745 9484,745 9434,721 9360,721 9326,729 9304,715 9250,745 9136,741 9044,717 9014,726 8950,721",Boetakan voor onde en veee.
